created,username,source,text,retwc,hashtag,followers,friends,polarity,subjectivity
2021-06-18 19:54:52,Arni Thunderkeeper Lightheart,Twitter Web App,@fox_nugget I feel like Dish is the most obsessed with Mountain out of every person on twitter,0,None,352,670,0.0,0.75
2021-06-18 19:54:44,Nugget✨,Twitter for iPhone,@AlterEcolo @boi_dish I HATE ALL OF U SO MUCH,0,None,1337,448,-0.30000000000000004,0.55
2021-06-18 19:54:37,Nugget✨,Twitter for iPhone,@vigilaunte @boi_dish THIS IS ACTUALLY FAKED ITS LITERLALY NOT ME,0,None,1337,448,0.0,0.1
2021-06-18 19:54:34,Fr33dom,Twitter for Android,"@garrypickles @NicolaSturgeon That's racist. I'm surprised you are not expecting them to play in kilts. We would, i… https://t.co/mABkquZI4Q",0,None,155,257,0.1,0.9
2021-06-18 19:54:33,"bland,",Twitter for Android,@boi_dish HELP,0,None,95,691,0.0,0.0
2021-06-18 19:54:27,Wine Club Canada,SocialPilot.co,Looking for a fun project to tackle this weekend with your empty wine bottles? Check out this tutorial on how to ma… https://t.co/VGA42i7thn,0,None,133,108,0.09999999999999999,0.35
2021-06-18 19:54:22,Vietnam: Wheel of Fortune,"Cheap Bots, Done Quick!","Hi there. Welcome to the land of Banh Mi!!!! 

Your local cuisine dish will be 🥁 
 
Banh mi.  

I challenge you to… https://t.co/L0gc0YPi3T",0,None,3,0,0.5,0.45
2021-06-18 19:54:15,afternoonlivek2,Twitter Web App,"#HappyFriday! Today we're learning about the #history behind our nation's newest #holiday, #Juneteenth! Plus, we'll… https://t.co/GB4sLQZ10a",0,HappyFriday,235,85,-0.5,0.7
2021-06-18 19:54:11,Steve Gray,Twitter for Android,Part 2 a tasty Turkish lamb and spud dish. https://t.co/ub8VFgoUVX,0,None,1113,1484,0.0,0.0
2021-06-18 19:54:06,Vané,Twitter for iPhone,@LandsawJordan I didn’t make these but it’s a Mexican breakfast dish made of fried tortillas with a chile/tomato sa… https://t.co/KwTRthy3Hu,0,None,380,1342,0.0,0.0
2021-06-18 19:53:58,Binnie,Twitter for iPhone,You are my zander my  only zander u make hopy when am oot ma dish,0,None,1820,1545,0.0,1.0
2021-06-18 19:53:40,✰ lau || ラウ ✰,Twitter Web App,@boi_dish AW HELL NAH WHAT IS THIS NUGGY,0,None,652,511,0.0,0.0
2021-06-18 19:53:27,Nugget✨,Twitter for iPhone,@boi_dish IM GONNA CALL U SO MANY SLIRS IN DMS,0,None,1337,448,0.5,0.5
2021-06-18 19:53:27,Felo OrtiX,Twitter Web App,@nate_the_plate @ChasRock3 @TheOnlyTrumane You're Bobo? Or Dish?,0,None,18,56,0.0,0.0
2021-06-18 19:53:25,alfie,Twitter Web App,"the crow who visits most often has taken to throwing the water dish on the ground when it's empty or too dirty, in… https://t.co/DMXj6dHsvQ",0,None,44,229,-0.06666666666666665,0.6
2021-06-18 19:53:16,Bela Bite,Twitter Web App,"We cook your desired recipes. Fresh, hygienic, healthy and delicious homemade food at your door. 

Get 1.5 ltr cold… https://t.co/3t9XsgOPnU",0,None,4,0,0.30000000000000004,0.75
2021-06-18 19:53:16,Nugget✨,Twitter for iPhone,@boi_dish DEACTIVATE,0,None,1337,448,0.0,0.0
